 STATE LISTING OF AQU MEM  
  POS         ADDR    DATA   WE  CE    
 0534     79      8    1   111101 1111                                        
 0535     75      8    1   111101 1111                                        
 0536     74      3    1   111101 1111                                        
 0537     73      1    1   111101 1111                                        
 0538     7E      B    1   111101 1111                                        
 0539     7D      B    1   111101 1111                                        
 0540     7C      F    1   111101 1111                                        
 0541     7B      F    1   111101 1111                                        
 0542     7A      F    1   111101 1111                                        
 0543     79      F    1   111101 1111                                        
 0544     78      4    1   111101 1111                                        
 0545     77      3    1   111101 1111                                        
 0546     76      2    1   111101 1111                                        
 0547     75      1    1   111101 1111                                        
 0548     74      C    1   111101 1111                                        
 0549     73      9    1   111101 1111                                        
 0550     7E      0    1   111101 1111                                        
 0551     7D      0    1   111101 1111                                        
 0552     7C      0    1   111101 1111                                        
 0553     7B      0    1   111101 1111                                        
 0554     7A      0    1   111101 1111                                        
 0555     79      8    1   111101 1111                                        
 0556     78      3    1   111101 1111                                        
 0557     77      3    1   111101 1111                                        
 0558     76      3    1   111101 1111                                        
 0559     75      3    1   111101 1111                                        
 0560     74      1    1   111101 1111                                        
 0561     73      5    1   111101 1111                                        
 0562     7E      A    0   111110 1111                                        
 0563     7D      B    0   111110 1111                                        
 0564     7C      F    0   111110 1111                                        
 0565     7B      F    0   111110 1111                                        
 0566     7A      F    0   111110 1111                                        
 0567     79      F    0   111110 1111                                        
 0568     78      F    0   111110 1111                                        
 0569     77      F    0   111110 1111                                        
 0570     76      F    0   111110 1111                                        
 0571     75      F    0   111110 1111                                        
 0572     74      F    0   111110 1111                                        
 0573     73      F    0   111110 1111                                        
 0574     7E      0    0   111110 1111                                        
 0575     7D      0    0   111110 1111                                        
 0576     7C      0    0   111110 1111                                        
 0577     7B      0    0   111110 1111                                        
 0578     7A      0    0   111110 1111                                        
 0579     79      0    0   111110 1111                                        
 0580     78      0    0   111110 1111                                        
 0581     77      0    0   111110 1111                                        
 0582     76      0    0   111110 1111                                        
 0583     75      8    0   111110 1111                                        
 0584     74      0    0   111110 1111                                        
 0585     73      0    0   111110 1111                                        
 0586     7F      9    1   111111 1111                                        
 0587     7E      5    1   111111 1111                                        
 0588     7D      4    1   111111 1111                                        
 0589     7D      C    1   111111 1111                                        
 0590     7C      1    1   111111 1111                                        
 0591     7B      1    1   111111 1111                                        
 0592     7A      3    1   111111 1111                                        
 0593     79      2    1   111111 1111                                        
 0594     78      3    1   111111 1111                                        
 0595     77      3    1   111111 1111                                        
 0596     76      3    1   111111 1111                                        
 0597     75      4    1   111111 1111                                        
 0598     74      3    1   111111 1111                                        
