 STATE LISTING OF AQU MEM  
  POS         ADDR    DATA   WE  CE      
 0420     06      F    0   00111110 1111                                      
 0421     07      F    0   00111110 1111                                      
 0422     08      C    0   00111110 1111                                      
 0423     09      3    0   00111110 1111                                      
 0424     0A      0    0   00111110 1111                                      
 0425     0B      0    0   00111110 1111                                      
 0426     0C      4    0   00111110 1111                                      
 0427     03      0    0   00111110 1111                                      
 0428     04      0    0   00111110 1111                                      
 0429     05      0    0   00111110 1111                                      
 0430     06      0    0   00111110 1111                                      
 0431     07      0    0   00111110 1111                                      
 0432     08      1    0   00111110 1111                                      
 0433     09      5    0   00111110 1111                                      
 0434     0A      3    0   00111110 1111                                      
 0435     0B      3    0   00111110 1111                                      
 0436     0C      3    0   00111110 1111                                      
 0437     0A      F    1   00111111 1111                                      
 0438     0B      F    1   00111111 1111                                      
 0439     01      6    1   00111101 1111                                      
 0440     02      1    1   00111101 1111                                      
 0441     03      F    1   00111101 1111                                      
 0442     04      F    1   00111101 1111                                      
 0443     05      F    1   00111101 1111                                      
 0444     06      F    1   00111101 1111                                      
 0445     07      F    1   00111101 1111                                      
 0446     08      C    1   00111101 1111                                      
 0447     09      0    1   00111101 1111                                      
 0448     09      3    1   00111101 1111                                      
 0449     0A      0    1   00111101 1111                                      
 0450     0B      0    1   00111101 1111                                      
 0451     0C      4    1   00111101 1111                                      
 0452     01      0    1   11111101 1111                                      
 0453     02      0    1   11111101 1111                                      
 0454     03      0    1   11111101 1111                                      
 0455     04      8    1   11111101 1111                                      
 0456     05      0    1   11111101 1111                                      
 0457     06      0    1   11111101 1111                                      
 0458     07      0    1   11111101 1111                                      
 0459     08      1    1   11111101 1111                                      
 0460     09      5    1   11111101 1111                                      
 0461     0A      3    1   11111101 1111                                      
 0462     0B      3    1   11111101 1111                                      
 0463     0C      3    1   11111101 1111                                      
 0464     01      5    0   00111110 1111                                      
 0465     02      4    0   00111110 1111                                      
 0466     03      F    0   00111110 1111                                      
 0467     04      F    0   00111110 1111                                      
 0468     05      F    0   00111110 1111                                      
 0469     06      F    0   00111110 1111                                      
 0470     07      F    0   00111110 1111                                      
 0471     08      F    0   00111110 1111                                      
 0472     09      F    0   00111110 1111                                      
 0473     0A      F    0   00111110 1111                                      
 0474     0B      F    0   00111110 1111                                      
 0475     0C      F    0   00111110 1111                                      
 0476     01      0    0   11111110 1111                                      
 0477     02      0    0   11111110 1111                                      
 0478     03      0    0   11111110 1111                                      
 0479     04      0    0   11111110 1111                                      
 0480     05      0    0   11111110 1111                                      
