 STATE LISTING OF AQU MEM  
  POS         ADDR    DATA   WE  CE    
 0714     7B      F    1   111101 1111                                        
 0715     7A      0    1   111101 1111                                        
 0716     7A      0    1   111101 1111                                        
 0717     79      F    1   111101 1111                                        
 0718     78      F    1   111101 1111                                        
 0719     77      8    1   111101 1111                                        
 0720     76      3    1   111101 1111                                        
 0721     75      0    1   111101 1111                                        
 0722     74      4    1   111101 1111                                        
 0723     73      1    1   111101 1111                                        
 0724     7E      0    1   111101 1111                                        
 0725     7D      0    1   111101 1111                                        
 0726     7C      0    1   111101 1111                                        
 0727     7B      0    1   111101 1111                                        
 0728     7A      3    1   111101 1111                                        
 0729     79      0    1   111101 1111                                        
 0730     79      C    1   111101 1111                                        
 0731     78      0    1   111101 1111                                        
 0732     77      5    1   111101 1111                                        
 0733     76      4    1   111101 1111                                        
 0734     75      4    1   111101 1111                                        
 0735     74      4    1   111101 1111                                        
 0736     73      5    1   111101 1111                                        
 0737     7C      F    0   111110 1111                                        
 0738     7B      F    0   111110 1111                                        
 0739     7A      F    0   111110 1111                                        
 0740     79      F    0   111110 1111                                        
 0741     78      F    0   111110 1111                                        
 0742     77      F    0   111110 1111                                        
 0743     76      F    0   111110 1111                                        
 0744     75      F    0   111110 1111                                        
 0745     74      F    0   111110 1111                                        
 0746     73      F    0   111110 1111                                        
 0747     7E      0    0   111110 1111                                        
 0748     7D      0    0   111110 1111                                        
 0749     7C      0    0   111110 1111                                        
 0750     7B      0    0   111110 1111                                        
 0751     7A      0    0   111110 1111                                        
 0752     79      0    0   111110 1111                                        
 0753     78      0    0   111110 1111                                        
 0754     77      0    0   111110 1111                                        
 0755     76      0    0   111110 1111                                        
 0756     75      8    0   111110 1111                                        
 0757     74      0    0   111110 1111                                        
 0758     73      0    0   111110 1111                                        
 0759     72      0    1   111101 1111                                        
 0760     7F      0    0   111110 1111                                        
 0761     7E      8    0   111110 1111                                        
 0762     7D      6    0   111110 1111                                        
 0763     7C      1    0   111110 1111                                        
 0764     7E      B    1   111101 1111                                        
 0765     7D      B    1   111101 1111                                        
 0766     7C      F    1   111101 1111                                        
 0767     7B      F    1   111101 1111                                        
 0768     7A      0    1   111101 1111                                        
 0769     79      F    1   111101 1111                                        
 0770     78      F    1   111101 1111                                        
 0771     77      8    1   111101 1111                                        
 0772     76      3    1   111101 1111                                        
 0773     75      0    1   111101 1111                                        
 0774     74      4    1   111101 1111                                        
 0775     73      1    1   111101 1111                                        
 0776     7E      0    1   111101 1111                                        
 0777     7D      0    1   111101 1111                                        
 0778     7C      0    1   111101 1111                                        
 0779     7B      0    1   111101 1111                                        
 0780     7A      3    1   111101 1111                                        
 0781     79      C    1   111101 1111                                        
 0782     78      0    1   111101 1111                                        
 0783     77      5    1   111101 1111                                        
 0784     76      4    1   111101 1111                                        
 0785     75      4    1   111101 1111                                        
 0786     74      4    1   111101 1111                                        
 0787     73      5    1   111101 1111                                        
 0788     7E      B    0   111110 1111                                        
 0789     7D      B    0   111110 1111                                        
 0790     7C      F    0   111110 1111                                        
 0791     7B      F    0   111110 1111                                        
 0792     7A      F    0   111110 1111                                        
 0793     79      F    0   111110 1111                                        
 0794     78      F    0   111110 1111                                        
 0795     77      F    0   111110 1111                                        
 0796     76      F    0   111110 1111                                        
 0797     75      F    0   111110 1111                                        
 0798     74      F    0   111110 1111                                        
 0799     73      F    0   111110 1111                                        
 0800     7E      0    0   111110 1111                                        
 0801     7D      0    0   111110 1111                                        
 0802     7C      0    0   111110 1111                                        
 0803     7B      0    0   111110 1111                                        
 0804     7A      0    0   111110 1111                                        
 0805     79      0    0   111110 1111                                        
 0806     78      0    0   111110 1111                                        
 0807     77      0    0   111110 1111                                        
 0808     76      0    0   111110 1111                                        
 0809     75      8    0   111110 1111                                        
 0810     74      0    0   111110 1111                                        
 0811     73      0    0   111110 1111                                        
 0812     75      7    1   111101 1111                                        
 0813     74      8    1   111101 1111                                        
 0814     73      2    1   111101 1111                                        
 0815     7F      8    1   111111 1111                                        
 0816     7E      5    1   111111 1111                                        
 0817     7C      0    0   111110 1111                                        
 0818     7B      0    0   111110 1111                                        
 0819     7A      0    0   111110 1111                                        
 0820     79      0    0   111110 1111                                        
 0821     78      0    0   111110 1111                                        
 0822     77      0    0   111110 1111                                        
 0823     76      0    0   111110 1111                                        
 0824     75      0    0   111110 1111                                        
 0825     74      0    0   111110 1111                                        
 0826     73      0    0   111110 1111                                        
 0827     7C      F    0   111110 1111                                        
 0828     7B      F    0   111110 1111                                        
 0829     7A      F    0   111110 1111                                        
 0830     79      F    0   111110 1111                                        
 0831     78      F    0   111110 1111                                        
 0832     77      F    0   111110 1111                                        
 0833     76      F    0   111110 1111                                        
 0834     75      F    0   111110 1111                                        
 0835     74      F    0   111110 1111                                        
 0836     73      F    0   111110 1111                                        
 0837     7C      0    0   111110 1111                                        
 0838     7B      0    0   111110 1111                                        
 0839     7A      0    0   111110 1111                                        
 0840     79      0    0   111110 1111                                        
 0841     78      0    0   111110 1111                                        
 0842     77      0    0   111110 1111                                        
 0843     76      0    0   111110 1111                                        
 0844     75      0    0   111110 1111                                        
 0845     74      0    0   111110 1111                                        
 0846     73      0    0   111110 1111                                        
 0847     7C      F    0   111110 1111                                        
 0848     7B      F    0   111110 1111                                        
 0849     7A      F    0   111110 1111                                        
 0850     79      F    0   111110 1111                                        
 0851     78      F    0   111110 1111                                        
 0852     77      F    0   111110 1111                                        
 0853     76      F    0   111110 1111                                        
 0854     75      F    0   111110 1111                                        
 0855     74      F    0   111110 1111                                        
 0856     73      F    0   111110 1111                                        
 0857     7C      F    0   111110 1111                                        
 0858     7B      F    0   111110 1111                                        
 0859     7A      F    0   111110 1111                                        
 0860     79      F    0   111110 1111                                        
 0861     78      F    0   111110 1111                                        
 0862     77      F    0   111110 1111                                        
 0863     76      F    0   111110 1111                                        
 0864     75      F    0   111110 1111                                        
 0865     74      F    0   111110 1111                                        
 0866     73      8    0   111110 1111                                        
 0867     7C      0    0   111110 1111                                        
 0868     7B      0    0   111110 1111                                        
 0869     7A      0    0   111110 1111                                        
 0870     79      0    0   111110 1111                                        
 0871     78      0    0   111110 1111                                        
 0872     77      0    0   111110 1111                                        
 0873     76      0    0   111110 1111                                        
 0874     75      0    0   111110 1111                                        
 0875     74      0    0   111110 1111                                        
 0876     73      5    0   111110 1111                                        
 0877     7D      F    1   111111 1111                                        
 0878     7C      F    1   111111 1111                                        
 0879     7E      B    1   111101 1111                                        
 0880     7D      B    1   111101 1111                                        
 0881     7C      F    1   111101 1111                                        
 0882     7B      F    1   111101 1111                                        
 0883     7A      F    1   111101 1111                                        
 0884     79      F    1   111101 1111                                        
 0885     78      F    1   111101 1111                                        
 0886     77      F    1   111101 1111                                        
 0887     76      F    1   111101 1111                                        
 0888     75      F    1   111101 1111                                        
 0889     74      F    1   111101 1111                                        
 0890     73      8    1   111101 1111                                        
 0891     7E      0    1   111101 1111                                        
 0892     7D      0    1   111101 1111                                        
 0893     7C      0    1   111101 1111                                        
 0894     7B      0    1   111101 1111                                        
 0895     7A      0    1   111101 1111                                        
 0896     79      8    1   111101 1111                                        
 0897     78      0    1   111101 1111                                        
 0898     77      0    1   111101 1111                                        
 0899     76      0    1   111101 1111                                        
 0900     75      0    1   111101 1111                                        
 0901     74      0    1   111101 1111                                        
 0902     73      5    1   111101 1111                                        
 0903     7E      B    0   111110 1111                                        
 0904     7D      B    0   111110 1111                                        
 0905     7C      F    0   111110 1111                                        
 0906     7B      F    0   111110 1111                                        
 0907     7A      F    0   111110 1111                                        
 0908     79      F    0   111110 1111                                        
 0909     78      F    0   111110 1111                                        
 0910     77      F    0   111110 1111                                        
 0911     76      F    0   111110 1111                                        
 0912     75      F    0   111110 1111                                        
 0913     74      F    0   111110 1111                                        
 0914     73      F    0   111110 1111                                        
 0915     7E      0    0   111110 1111                                        
 0916     7D      0    0   111110 1111                                        
 0917     7C      0    0   111110 1111                                        
 0918     7B      0    0   111110 1111                                        
 0919     7A      0    0   111110 1111                                        
 0920     79      0    0   111110 1111                                        
 0921     78      0    0   111110 1111                                        
 0922     77      0    0   111110 1111                                        
 0923     76      0    0   111110 1111                                        
 0924     75      8    0   111110 1111                                        
 0925     74      0    0   111110 1111                                        
 0926     73      0    0   111110 1111                                        
 0927     74      E    1   111101 1111                                        
 0928     74      5    1   111101 1111                                        
 0929     74      F    1   111101 1111                                        
 0930     74      0    1   111101 1111                                        
 0931     74      E    1   111101 1111                                        
 0932     74      5    1   111101 1111                                        
 0933     74      F    1   111101 1111                                        
 0934     74      0    1   111101 1111                                        
 0935     74      E    1   111101 1111                                        
 0936     74      5    1   111101 1111                                        
 0937     74      F    1   111101 1111                                        
 0938     74      0    1   111101 1111                                        
 0939     74      E    1   111101 1111                                        
 0940     74      5    1   111101 1111                                        
 0941     74      F    1   111101 1111                                        
 0942     74      0    1   111101 1111                                        
 0943     74      E    1   111101 1111                                        
 0944     74      5    1   111101 1111                                        
 0945     74      F    1   111101 1111                                        
 0946     74      0    1   111101 1111                                        
 0947     74      E    1   111101 1111                                        
 0948     74      5    1   111101 1111                                        
 0949     74      F    1   111101 1111                                        
 0950     74      0    1   111101 1111                                        
 0951     74      E    1   111101 1111                                        
 0952     74      5    1   111101 1111                                        
 0953     74      F    1   111101 1111                                        
 0954     74      0    1   111101 1111                                        
 0955     74      E    1   111101 1111                                        
 0956     74      5    1   111101 1111                                        
 0957     74      F    1   111101 1111                                        
 0958     74      0    1   111101 1111                                        
 0959     74      E    1   111101 1111                                        
 0960     74      5    1   111101 1111                                        
 0961     74      F    1   111101 1111                                        
 0962     74      0    1   111101 1111                                        
 0963     74      E    1   111101 1111                                        
 0964     74      5    1   111101 1111                                        
 0965     74      F    1   111101 1111                                        
 0966     74      0    1   111101 1111                                        
 0967     74      E    1   111101 1111                                        
 0968     74      5    1   111101 1111                                        
 0969     74      F    1   111101 1111                                        
 0970     74      0    1   111101 1111                                        
 0971     74      E    1   111101 1111                                        
 0972     74      5    1   111101 1111                                        
 0973     74      F    1   111101 1111                                        
 0974     74      0    1   111101 1111                                        
 0975     74      E    1   111101 1111                                        
 0976     74      5    1   111101 1111                                        
 0977     74      F    1   111101 1111                                        
 0978     74      0    1   111101 1111                                        
 0979     74      E    1   111101 1111                                        
 0980     74      5    1   111101 1111                                        
 0981     74      F    1   111101 1111                                        
 0982     74      0    1   111101 1111                                        
 0983     74      E    1   111101 1111                                        
 0984     74      5    1   111101 1111                                        
 0985     74      F    1   111101 1111                                        
 0986     74      0    1   111101 1111                                        
 0987     74      E    1   111101 1111                                        
 0988     00      F    0   000000 0000                                        
 0989     00      F    0   000000 0000                                        
 0990     00      F    0   000000 0000                                        
 0991     00      F    0   000000 0000                                        
 0992     00      F    0   000000 0000                                        
 0993     00      F    0   000000 0000                                        
 0994     00      F    0   000000 0000                                        
 0995     00      F    0   000000 0000                                        
 0996     00      F    0   000000 0000                                        
 0997     00      F    0   000000 0000                                        
 0998     00      F    0   000000 0000                                        
 0999     00      F    0   000000 0000                                        
 1000     00      F    0   000000 0000                                        
 1001     00      F    0   000000 0000                                        
 1002     00      F    0   000000 0000                                        
 1003     00      F    0   000000 0000                                        
 1004     00      F    0   000000 0000                                        
 1005     00      F    0   000000 0000                                        
 1006     00      F    0   000000 0000                                        
 1007     00      F    0   000000 0000                                        
 1008     00      F    0   000000 0000                                        
 1009     00      F    0   000000 0000                                        
 1010     00      F    0   000000 0000                                        
 1011     00      F    0   000000 0000                                        
 1012     00      F    0   000000 0000                                        
 1013     00      F    0   000000 0000                                        
 1014     00      F    0   000000 0000                                        
 1015     00      F    0   000000 0000                                        
 1016     00      F    0   000000 0000                                        
 1017     00      F    0   000000 0000                                        
 1018     00      F    0   000000 0000                                        
 1019     00      F    0   000000 0000                                        
 1020     00      F    0   000000 0000                                        
 1021     00      F    0   000000 0000                                        
 1022     00      F    0   000000 0000                                        
 1023     00      F    0   000000 0000                                        
