 STATE LISTING OF AQU MEM  
  POS         ADDR    DATA   CE   
 0625     7A      7    01110 1111                                             
 0626     79      6    01110 1111                                             
 0627     78      4    01110 1111                                             
 0628     77      4    01110 1111                                             
 0629     76      0    01110 1111                                             
 0630     75      2    01110 1111                                             
 0631     74      0    01110 1111                                             
 0632     73      0    01110 1111                                             
 0633     7E      0    01110 1111                                             
 0634     7D      0    01110 1111                                             
 0635     7C      0    01110 1111                                             
 0636     7B      0    01110 1111                                             
 0637     7A      0    01110 1111                                             
 0638     79      4    01110 1111                                             
 0639     78      4    01110 1111                                             
 0640     77      4    01110 1111                                             
 0641     76      4    01110 1111                                             
 0642     75      4    01110 1111                                             
 0643     74      4    01110 1111                                             
 0644     73      4    01110 1111                                             
 0645     7E      B    01101 1111                                             
 0646     7D      B    01101 1111                                             
 0647     7C      B    01101 1111                                             
 0648     7B      F    01101 1111                                             
 0649     7A      F    01101 1111                                             
 0650     79      F    01101 1111                                             
 0651     78      F    01101 1111                                             
 0652     77      F    01101 1111                                             
 0653     76      F    01101 1111                                             
 0654     75      F    01101 1111                                             
 0655     74      F    01101 1111                                             
 0656     73      F    01101 1111                                             
 0657     7E      0    01101 1111                                             
 0658     7D      0    01101 1111                                             
 0659     7C      0    01101 1111                                             
 0660     7B      0    01101 1111                                             
 0661     7A      0    01101 1111                                             
 0662     79      0    01101 1111                                             
 0663     78      0    01101 1111                                             
 0664     77      0    01101 1111                                             
 0665     76      0    01101 1111                                             
 0666     75      0    01101 1111                                             
 0667     74      0    01101 1111                                             
 0668     73      0    01101 1111                                             
 0669     7B      E    01110 1111                                             
 0670     7B      5    01110 1111                                             
 0671     7B      F    01110 1111                                             
 0672     7B      0    01110 1111                                             
 0673     75      0    01110 1111                                             
 0674     74      1    01110 1111                                             
 0675     73      0    01110 1111                                             
 0676     6F      8    01111 1111                                             
 0677     6E      4    01111 1111                                             
 0678     7C      4    01101 1111                                             
 0679     7B      8    01101 1111                                             
 0680     7A      0    01101 1111                                             
 0681     79      6    01101 1111                                             
 0682     78      4    01101 1111                                             
 0683     77      4    01101 1111                                             
 0684     76      0    01101 1111                                             
 0685     75      2    01101 1111                                             
 0686     74      0    01101 1111                                             
 0687     73      0    01101 1111                                             
 0688     7C      0    01101 1111                                             
 0689     7B      0    01101 1111                                             
 0690     7A      4    01101 1111                                             
 0691     79      4    01101 1111                                             
 0692     78      4    01101 1111                                             
 0693     77      4    01101 1111                                             
 0694     76      4    01101 1111                                             
 0695     75      4    01101 1111                                             
 0696     74      4    01101 1111                                             
 0697     73      4    01101 1111                                             
 0698     6D      F    01111 1111                                             
 0699     6C      F    01111 1111                                             
 0700     7E      3    01110 1111                                             
 0701     7D      B    01110 1111                                             
 0702     7C      B    01110 1111                                             
 0703     7B      8    01110 1111                                             
 0704     7A      0    01110 1111                                             
